Districts,Location,Company Name,Company Type,Machine Type,Product Type,Block Type,Company Category,Company Size,Contact,Website,Map,Status,has_website,has_contact,is_eco,is_operational,modernization_score,size_score,is_high_risk,competitor_tier
Hanumakonda,"Gavicherla cross road, Rangashaipet, Warangal, Telangana 506005, India",Shiva Building Materials & Cement Bricks Suppliers,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9704924445,,https://maps.app.goo.gl/pSt4GcaLow6Bco879,Running,False,True,True,True,1,2,False,Tier 3 — Hand Made
Hanumakonda,"Kazipet, Telangana 506003, India",Vinayaka cement bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,,,https://maps.app.goo.gl/7qwWhrztzZuGh2159,Running,False,False,True,True,2,3,False,Tier 2 — Semi Automatic
Hanumakonda,"25-11-274, Bapujinagar, Kazipet, WARANGAL, Telangana, 506003",KAKATIYA INDUSTRIES,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Large,,https://www.kakatiyabricks.com/,https://maps.app.goo.gl/LnLabofoy71GTZDs7,Running,True,False,True,True,2,3,False,Tier 2 — Semi Automatic
Hanumakonda,"3-14-633/1/A, Vinayaka Nagar, Vinayak Nagar, Kotthur Janda, Naim Nagar, Hanamkonda, Telangana 506001, India",Arjun Cement Flyash Bricks,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,7997425778,,https://maps.app.goo.gl/A4MfvfGtmdBgXvx8A,Running,False,True,True,True,1,1,False,Tier 3 — Hand Made
Hanumakonda,"WC8R+PX9, Warangal, Telangana 506151, India",Sri Rudra Teja Fly Ash Cement Bricks,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/JgvnzQ5gRASPEGHu5,Running,False,False,True,True,1,2,False,Tier 3 — Hand Made
Hanumakonda,"Shop No 24, 6, Khammam - Warangal Hwy, beside Reliance Petrol Bunk, Mamnoor, Warangal, Telangana 506005, India",Ganapathi Flyash Bricks & Freecasting Walls,Manufacturing,Hand Made,Fly Ash Brick,Wall,Fly Ash Brick Plant,Moderate,9014612598,,https://maps.app.goo.gl/Pw9TV4QPu6pXwhFF9,Running,False,True,True,True,1,2,False,Tier 3 — Hand Made
Hanumakonda,"2GG4+JV, Devannapet, Telangana 506370, India",AKSHARA FLYASH CEMENT BRICKS,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9949608322,,https://maps.app.goo.gl/mmT6358Z4QbRdNF3A,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Hanumakonda,"7-98, Road, opposite to SS5 gardens, Gavicherla, Warangal, Telangana 506005, India",Sri Laxmi Shiva Sai cement Bricks,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,7842537127,,https://maps.app.goo.gl/K48CSMTFWs4c7fjY8,Running,False,True,True,True,1,2,False,Tier 3 — Hand Made
Hanumakonda,"Grain Market Road, beside BHARATH PETROL PUMP, Balaji Nagar, Warangal, Telangana 506002, India",VENKATESHWARA CEMENT BRICKS & RCC COMPOUND WALLS,Manufacturing,Hand Made,Fly Ash Brick,"Fly Ash Block, Wall",Fly Ash Brick Plant,Moderate,7780539649,,https://maps.app.goo.gl/y5Cf5YoHAveA5hfC6,Running,False,True,True,True,1,2,False,Tier 3 — Hand Made
Hanumakonda,"Waddepallu, Parimala Colony, Saptagiri Colony, Waddepalle Rural, Telangana 506370, India","HIRANMAI BRICKS ,Constructions,Precast Materials",Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,9949663161,,https://maps.app.goo.gl/77GGu7hBV8p44LdR7,Permanently Closed,False,True,True,False,1,1,False,Tier 3 — Hand Made
Hanumakonda,"5-11-1313, Vinayak Nagar, Hanamkonda, Telangana 506001, India",Laxmiganapathi Bricks,Manufacturing,Unknown,Unknown,Unknown,Unknown,Unknown,9014157447,,https://maps.app.goo.gl/4vnE9HHQ3SXAcczP8,Permanently Closed,False,True,False,False,0,0,False,Tier 4 — Unknown
Hanumakonda,"WHQV+26G, Khammam - Warangal Hwy, opp. SSS bar, Ramannapet, Warangal, Telangana 506005, India",Sri Vinayaka Cement Bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,,,https://maps.app.goo.gl/krpMxwV9MtBUxs329,Temporarily Closed,False,False,True,False,2,1,False,Tier 2 — Semi Automatic
Warangal,"Reddypalem, road, Gorrekunta Rural, Warangal, Telangana 506006, India",SRR bricks,Manufacturing,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://maps.app.goo.gl/qboXFTe6Ats9X9Jh7,Running,False,False,False,True,0,0,False,Tier 4 — Unknown
Warangal,"Narsampet Rd, opposite Sita Rama Rice mill, Dharmaram, Warangal, Telangana 506330, India",Venkateshwara Precast Compound walls & Cement Bricks,Manufacturing,Hand Made,Fly Ash Brick,"Fly Ash Block, Wall",Fly Ash Brick Plant,Moderate,9989767553,,https://maps.app.goo.gl/89g3JSHQc2xj6Mvx5,Running,False,True,True,True,1,2,False,Tier 3 — Hand Made
Warangal,"Khammam - Warangal Hwy, Mamnoor, Warangal, Telangana 506005, India",SLNS precast redymade walls,Manufacturing,Hand Made,Fly Ash Brick,Wall,Fly Ash Brick Plant,Moderate,9059888305,,https://maps.app.goo.gl/LeAJqwuKB6fB3azb9,Running,False,True,True,True,1,2,False,Tier 3 — Hand Made
Warangal,"WJMF+2X4, Dhupakunta, Telangana 506005, India",NSP CEMENT BRICKS,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,,,https://maps.app.goo.gl/syE3Ud5YGGx9vYGp7,Running,False,False,True,True,2,1,False,Tier 2 — Semi Automatic
Warangal,"New Grain Market, Grain Market, Balaji Nagar, Warangal, Telangana 506006, India",EERELLI KUMAR SAND BRICKS IN WARANGAL,Manufacturing,Unknown,Unknown,Unknown,Unknown,Unknown,9963282749,,https://maps.app.goo.gl/RHhnaRhFM6xmwuKw8,Permanently Closed,False,True,False,False,0,0,False,Tier 4 — Unknown
Warangal,"BALAJI NAGAR, MARKET, Enumamula, Warangal, Telangana 506006, India",MAHALAXMI BRICKS ENUMAMULA WARANGAL,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,9849560004,,https://maps.app.goo.gl/wwe1ar5yy8uJctPT6,Permanently Closed,False,True,True,False,1,1,False,Tier 3 — Hand Made
Warangal,"beside Hamsa House Bakery, Rangashaipet, Warangal, Telangana 506005, India",Bricks Malyadri,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9963321464,,https://maps.app.goo.gl/8iKtZ4AZYtjoscp7A,Permanently Closed,False,True,True,False,1,2,False,Tier 3 — Hand Made
Warangal,"Nakkalapally, Warangal, Telangana 506005, India",NJN Bricks,Manufacturing,Unknown,Unknown,Unknown,Unknown,Unknown,,,https://maps.app.goo.gl/d4ywsWQ8L3S4CkE56,Permanently Closed,False,False,False,False,0,0,False,Tier 4 — Unknown
Warangal,"Narsampet Rd, Warangal, Telangana 506008, India",Laxmi Sri Cement Works,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,,,https://maps.app.goo.gl/zTxzjf5pLxojVpPAA,Temporarily Closed,False,False,True,False,1,1,False,Tier 3 — Hand Made
Mulugu,"Rangaraopally, Telangana 506352, India",Parameshwara Flyash Bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,8886662288,,https://maps.app.goo.gl/23HSSHifkv6uD4BX9,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Mulugu,"5-248, 5-114, Venkatapur, Mulugu, Telangana 506352, India",Parameshwara Fly ash Bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9705346437,,https://maps.app.goo.gl/ZJnRSpzhhAaHEn7L7,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Mulugu,"Somalapally village, Mulugu, Telangana 506352, India",MRS TRADERS,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Small,,,https://maps.app.goo.gl/s1DFgbcvvpQJwadz9,Temporarily Closed,False,False,False,False,1,1,True,Tier 3 — Hand Made
Mulugu,"Warangal - Eturnagaram Rd, Pasara, Telangana 506347, India",M.D.R FLY ASH BRICKS,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,7382174446,,https://maps.app.goo.gl/mGiF8PTcG9v7h6Jc7,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Mulugu,"x road, Jangalapally, Telangana 506352, India",MRS BRICKS,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Small,,,https://maps.app.goo.gl/ZCNoc2TFDmRV7peF9,Running,False,False,False,True,1,1,True,Tier 3 — Hand Made
Mulugu,"opp. Ele Office, Mulugu, Telangana 506343, India",SRI RAJA RAJESHWRA FLY ASH BRIKS pro,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,9966660356,,https://maps.app.goo.gl/QWtgrHJoX1PTac4cA,Permanently Closed,False,True,True,False,1,1,False,Tier 3 — Hand Made
Mulugu,"6W3J+6C, Telangana 506343, India",AR BRICKS,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,,,https://maps.app.goo.gl/rqA2APKUTYkeHFW49,Permanently Closed,False,False,False,False,1,2,True,Tier 3 — Hand Made
Bhadradri Kothagudem,"GJV5+C5J, Sri Ramanjaneya Nagar Colony, Kothagudem, Telangana 507101, India",RBI fly Ash Bricks (RAJU),Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9908368924,,https://maps.app.goo.gl/V2YzeLuVonHEdFG88,Running,False,True,True,True,1,2,False,Tier 3 — Hand Made
Bhadradri Kothagudem,"AP Housing Board Colony, Kothagudem, Telangana 507118, India",SR Flyash Bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Large,,,https://maps.app.goo.gl/QNdjZjEgZnzFVjPB8,Running,False,False,True,True,2,3,False,Tier 2 — Semi Automatic
Bhadradri Kothagudem,"4-64, Gopathanda, Sarvaram, Kothagudem, Telangana 507120, India",Anjali enterprises ( Light weight bricks AAC BLOCK manufacturing),Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,7095533555,,https://maps.app.goo.gl/DiSo3qfNtThyVhec8,Running,False,True,True,True,1,2,False,Tier 3 — Hand Made
Bhadradri Kothagudem,"AP Housing Board Colony, Kothagudem, Telangana 507120, India",Parvathi Devi Cement Blocks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9505295318,,https://maps.app.goo.gl/eek6t9axLTSQvuFB9,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Bhadradri Kothagudem,"AP Housing Board Colony, Chunchupalle (U), Kothagudem, Telangana 507118, India",Vishnu fly ash bricks,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/HcwSEjCTVLNXyFJE6,Running,False,False,True,True,1,2,False,Tier 3 — Hand Made
Bhadradri Kothagudem,"2-2-155/7D, AP Housing Board Colony, Kothagudem, Telangana 507118, India",LIGHT WEIGHT BRICKS KOTHAGUDEM,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,8790246666,,https://maps.app.goo.gl/ggva8h67iiSwTy3f6,Running,False,True,True,True,1,1,False,Tier 3 — Hand Made
Bhadradri Kothagudem,"SCB Nagar, Ramavaram, Kothagudem, Telangana 507101, India",Sri Bhavani FlyAsh Bricks,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9908637779,,https://maps.app.goo.gl/UnnDaRBfJubp6ZKC7,Running,False,True,True,True,1,2,False,Tier 3 — Hand Made
Bhadradri Kothagudem,"opposite Kothagudem, collectorate, Paloncha, Telangana 507154, India",Padmavathi Fly Ash Bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Large,9848098155,,https://maps.app.goo.gl/oeUdVhw1vGWfY93r9,Running,False,True,True,True,2,3,False,Tier 2 — Semi Automatic
Bhadradri Kothagudem,"Seetharampuram, Kunaram, Telangana 507127, India",KS Cement Bricks Factory,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Large,,,https://maps.app.goo.gl/jdCahuQ76386pFcv6,Running,False,False,True,True,2,3,False,Tier 2 — Semi Automatic
Bhadradri Kothagudem,"Sri Ramanjaneya Nagar Colony, Kothagudem, Telangana 507101, India",Ramesh Bricks,Manufacturing,Hand Made,Unknown,Unknown,Traditional Clay Factory,Small,,,https://maps.app.goo.gl/WW1eTBeL1bAMP5vWA,Permanently Closed,False,False,False,False,1,1,False,Tier 3 — Hand Made
Khammam,"Khammam Bypass Rd, near new vision jr college, Indira Nagar, Indira Nagar Colony, Khammam, Telangana 507002, India",Vijaya Laxmi Fly Ash Brick Industry,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,9848413961,,https://maps.app.goo.gl/muQjSPGc1PQzWFW26,Running,False,True,True,True,1,1,False,Tier 3 — Hand Made
Khammam,"SH 42, Indira Nagar Colony, Khammam, Telangana 507002, India",Murali Krishna Fly Ash Bricks Industry,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9849812710,,https://maps.app.goo.gl/tLJDM1LozTm3kv7s7,Running,False,True,True,True,2,2,False,Tier 2 — Semi Automatic
Khammam,"Koyachalaka Rd, Khammam, Koyachalka, Telangana 507003, India",CN bricks chamber,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,,,https://maps.app.goo.gl/nFLab958ZoW3aFnZ7,Running,False,False,True,True,3,3,False,Tier 1 — Fully Automatic
Khammam,"Penuballi, Yedla Banjara, Telangana 507302, India",SVB RED BRICKS,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Large,8500665218,,https://maps.app.goo.gl/nmSL769A9BvyYU1J9,Running,False,True,True,True,1,3,False,Tier 3 — Hand Made
Khammam,"Bonakal - Khammam Rd, Vatsavai, Andhra Pradesh 507204, India",Narasimha Swamy flyash bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/HWWZajs6vVRt4vZS8,Running,False,False,True,True,2,2,False,Tier 2 — Semi Automatic
Khammam,"RANCARE INDUSTRIES LIMITED Gundrathimadugu Village, Konijerla, Mandal, Telangana 507165, India",Rancare Industries Ltd,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Large,9160966666,,https://maps.app.goo.gl/GNdA12827WDVVwPb9,Running,False,True,True,True,2,3,False,Tier 2 — Semi Automatic
Khammam,"near new police station, Nelakondapally, Telangana 507160, India",Sri Laxmi Thirupathamma Thalli Flyash Cement Bricks,Manufacturing,Hand Made,Fly Ash Brick,"Fly Ash Block, Wall",Fly Ash Brick Plant,Moderate,9951152909,https://nikesh281251.github.io/gsrbricks/,https://maps.app.goo.gl/EeENvkAcHLLWnw2M6,Running,True,True,True,True,1,2,False,Tier 3 — Hand Made
Khammam,"Sai Baba Mandi Rd, Near goshala, Mahabubabad, Telangana 506101, India",RR Light Weight Bircks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/JGE5ZXYRDBwqHodSA,Running,False,False,True,True,2,2,False,Tier 2 — Semi Automatic
Khammam,"Velugumatla, Khammam, Telangana 507002, India",Dhriti flyash bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,Unknown,https://maps.app.goo.gl/BLEtgwS2aPAHs1Qi8,Temporarily Closed,True,False,True,False,2,2,False,Tier 2 — Semi Automatic
Khammam,"Bonakal - Khammam Rd, Sri Ram Nagar, Sriram Hills, Khammam, Khanapuram Haveli Rural, Telangana 507003, India",Bhavani fly ash bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9866403838,,https://maps.app.goo.gl/fVZpjPcVZP5K3pJb6,Temporarily Closed,False,True,True,False,2,2,False,Tier 2 — Semi Automatic
Khammam,"near petrol bunk, Khammam, Telangana 507157, India",Yusaf Bricks Company,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,9848773894,,https://maps.app.goo.gl/bjGCppxgd1td2Ebs9,Temporarily Closed,False,True,True,False,2,2,False,Tier 2 — Semi Automatic
Mahabubabad,"Namalapadu bayyaram, Mahabubabad, Telangana 507211, India",R S BRICKS,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Small,,,https://maps.app.goo.gl/db9wFE8nvJ6sjihA9,Running,False,False,False,True,1,1,True,Tier 3 — Hand Made
Mahabubabad,"J26J+678, Unnamed Road, Telangana 506101, India",K K R BRICKS,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,,,https://maps.app.goo.gl/dNMheMTf9uTqRSYv7,Running,False,False,False,True,1,2,True,Tier 3 — Hand Made
Mahabubabad,"GP, BSNL Tower, road high way, opposite Petrol bunk, Pedda Thanda, Mahabubabad, Bayyaram, Telangana 506101, India",Interlocking Bricks Mahabubabad,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Interlocking Block,Fully Automatic Fly Ash Brick Plant,Moderate,8106699309,,https://maps.app.goo.gl/3XSaJ7XvXXdzdXiv8,Permanently Closed,False,True,True,False,3,2,False,Tier 1 — Fully Automatic
Mahabubabad,"Yellandu Rd, Kothur, Anantharam, Telangana 506101, India",Redbricks pvt ltd,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Large,9866619666,,https://maps.app.goo.gl/nwK1stutwCHTqt5v6,Temporarily Closed,False,True,False,False,1,3,True,Tier 3 — Hand Made
Suryapet,"Beebi Gudem, Chivemla village & Mandal, Suryapet District, Suryapet, Telangana 508214, India",Balaji AAC Light Weight Bricks,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,9440108356,,https://maps.app.goo.gl/sCecmxEsNFPTurhUA,Running,False,True,True,True,3,3,False,Tier 1 — Fully Automatic
Suryapet,"Jammigadda, Suryapet, Kesaram, Telangana 508213, India",star bricks,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,,,https://maps.app.goo.gl/qG3jZkFVyfUmcXVFA,Running,False,False,True,True,1,1,False,Tier 3 — Hand Made
Suryapet,"Road No. 2, sri nagar, Suryapet, Telangana 508213, India",Sri vengamamba bricks,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Small,9848913847,,https://maps.app.goo.gl/fN5XahLWUbaKG3QF6,Running,False,True,False,True,1,1,True,Tier 3 — Hand Made
Suryapet,"KVR Farm Lands, Yandlapalli village, Suryapet, Kesaram, Telangana 508213, India",Kakatiya Red Bricks,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Small,9866605551,,https://maps.app.goo.gl/AbqKkgjBXixnfjyR8,Running,False,True,False,True,1,1,True,Tier 3 — Hand Made
Suryapet,"Khammam Rd, beside musi canal, Zakir Husaain Nagra, Suryapet, Kesaram, Telangana 508213, India",Thandu Saidulu Cement Bricks,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/rXtMzsjmcJxMXWrE7,Running,False,False,True,True,2,2,False,Tier 2 — Semi Automatic
Suryapet,"entrance right side, Y"" junction road, road suryapet highway, near mari peda village entrance, Maripeda, Telangana 506315, India",333 bricks company,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Large,,,https://maps.app.goo.gl/42f6RB4qPAYFQp4L6,Running,False,False,False,True,1,3,True,Tier 3 — Hand Made
Suryapet,"Shanthi Nagar Village Anatagiri Mandal, Suryapet Dist, Shanti Nagar, Telangana 508206, India",Sri Veeranjaneya Eco Bricks Private Limited,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fully Automatic Fly Ash Brick Plant,Large,9848023482,http://www.aacecobricks.com/,https://maps.app.goo.gl/DNLuica799B4n4oK6,Running,True,True,True,True,3,3,False,Tier 1 — Fully Automatic
Suryapet,"Zakir Husaain Nagra, Suryapet, Telangana 508213, India",New bricks,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,,,https://maps.app.goo.gl/foSMKDZqv9gNJ7wc8,Permanently Closed,False,False,True,False,1,1,False,Tier 3 — Hand Made
Suryapet,"X road, Patharlapahad, Suryapet, Telangana 508221, India",Srilatha Bricks Industries,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,,,https://maps.app.goo.gl/CinzDnRRBxhSVfEK8,Temporarily Closed,False,False,True,False,1,1,False,Tier 3 — Hand Made
Nalgonda,"Survey No 220, Sagar Rd, Nalgonda, Cherla Gourarm, Telangana 508247, India",BHARATHA CEMENT BRICKS INDUSTRY,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Large,,,https://maps.app.goo.gl/587pbpwA4BioyqW16,Running,False,False,True,True,2,3,False,Tier 2 — Semi Automatic
Nalgonda,"Gattigorla's, Telangana 508001, India",GATTIGORLA venkanna Bricks manufacturing,Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,,,https://maps.app.goo.gl/pgGeKRARuHhnQk1v7,Running,False,False,True,True,1,1,False,Tier 3 — Hand Made
Nalgonda,"Nalgonda, Telangana 508002, India",CHR Brick Manufacturing,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Small,9912734414,,https://maps.app.goo.gl/L2sUYq2C4rvvGcDz5,Running,False,True,False,True,1,1,True,Tier 3 — Hand Made
Nalgonda,"Survey no 613/?, near Rural Police station, Gokul Nagar, Nalgonda, Telangana 508001, India",BHARATHA BRICKS INDUSTRY,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,9705059935,,https://maps.app.goo.gl/NorDzAMnUF2t3jSr5,Running,False,True,True,True,2,1,False,Tier 2 — Semi Automatic
Nalgonda,"Buddaram, Telangana 508002, India",Sree Renuka Ellamma cement bricks company,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,8459368280,,https://maps.app.goo.gl/ppruDkuRri341gF68,Running,False,True,True,True,2,1,False,Tier 2 — Semi Automatic
Nalgonda,"Ramnagar, Nalgonda - Pamangundla Rd, Katangur, Telangana 508205, India",VBS & VSB Brick,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Large,9848354099,,https://maps.app.goo.gl/hK4sgDMqm3x6SBRm7,Running,False,True,False,True,1,3,True,Tier 3 — Hand Made
Nalgonda,"4th Ward Kesharajupally, Telangana 508002, India",MITHRA FLY ASH LIGHT WEIGHT & CEMENT ( HOLLOW) BRICKS INDUSTRY,Manufacturing,Semi Automatic Concrete Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,9705059935,,https://maps.app.goo.gl/N1wMYo5e5gBvvJjd6,Running,False,True,True,True,2,1,False,Tier 2 — Semi Automatic
Nalgonda,"Settipalem Rd, Telangana 508217, India",PPR Bricks,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Large,,,https://maps.app.goo.gl/rvEpfE4PHX22fDZk8,Running,False,False,False,True,1,3,True,Tier 3 — Hand Made
Nalgonda,"toll plaza, PVR Red Bricks, Korlapahad, Nakrekal, Telangana 508211, India",PVR Red Bricks,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Traditional Clay Factory,Moderate,9959042559,,https://maps.app.goo.gl/4UKwqaJZB6rcnxdt5,Running,False,True,False,True,1,2,True,Tier 3 — Hand Made
Nalgonda,"Kukkadam, Telangana 508217, India",Real Rock Eco AAC Blocks,Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Large,7599999469,https://realrockaac.com/,https://maps.app.goo.gl/kd7eadvGVLmRptvZ6,Running,True,True,True,True,3,3,False,Tier 1 — Fully Automatic
Nalgonda,"Khairathpur, Telangana 508252, India",Sai Mallikarjuna Cement Bricks (Mallareddy),Manufacturing,Fully Automatic Machine Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Large,9848802244,,https://maps.app.goo.gl/iAT4WWJ6AwFdMJk79,Running,False,True,True,True,3,3,False,Tier 1 — Fully Automatic
Nalgonda,"MLG Rd, Golla Guda Rural, BTS, Nalgonda, Telangana 508001, India",Renuka Yellamma hallo bricks,Manufacturing,Hand Made,Fly Ash Brick,Wall,Fly Ash Brick Plant,Small,,,https://maps.app.goo.gl/HrpeCgDteipqyPrm8,Running,False,False,True,True,1,1,False,Tier 3 — Hand Made
Nalgonda,Unknown,"K Shekar Reddy Bricks
Brick manufacturer",Manufacturing,Hand Made,Fly Ash Brick,Fly Ash Block,Fly Ash Brick Plant,Small,9440657046,,https://maps.app.goo.gl/gUTT5zKoavmyQyc58,Temporarily Closed,False,True,True,False,1,1,False,Tier 3 — Hand Made
Yadadri Bhuvanagiri,"3-5, KANDLAKUNTA THANDA, SUREPALLY, Bhuvanagiri, Telangana 508285, India",SKY Bricks Industry,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Fly Ash Brick Plant,Large,,http://www.skybricksindustry.org/,https://maps.app.goo.gl/dwYU7mwSgVY98wyJ7,Running,True,False,False,True,1,3,True,Tier 3 — Hand Made
Yadadri Bhuvanagiri,"Namath Pally, Bhuvanagiri, Nyamutapalli, Telangana 508285, India",SMB Bricks Manufacturer & Suppliers,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/v5uQADwvhYEVciF1A,Running,False,False,False,True,1,2,True,Tier 3 — Hand Made
Yadadri Bhuvanagiri,"17, near Bypass, Alair, Telangana 508101, India",Yuvaraj Red Bricks,Manufacturing,Hand Made,Fired Clay Brick,Standard Block,Fly Ash Brick Plant,Moderate,,,https://maps.app.goo.gl/xhRhbbEEj61NyvwG7,Running,False,False,False,True,1,2,True,Tier 3 — Hand Made
